iter	Passed	Remaining
1865	1029	2281
1866	1030	2280
1867	1030	2280
1868	1031	2279
1869	1031	2279
1870	1032	2278
1871	1032	2277
1872	1033	2277
1873	1034	2276
1874	1034	2276
1875	1035	2275
1876	1035	2274
1877	1036	2274
1878	1036	2273
1879	1037	2273
1880	1038	2273
1881	1038	2272
1882	1039	2272
1883	1039	2271
1884	1040	2271
1885	1040	2270
1886	1041	2270
1887	1042	2269
1888	1042	2268
1889	1043	2268
1890	1043	2267
1891	1044	2267
1892	1044	2266
1893	1045	2265
1894	1045	2265
1895	1046	2264
1896	1046	2264
1897	1047	2263
1898	1047	2262
1899	1048	2262
1900	1048	2261
1901	1049	2261
1902	1049	2260
1903	1050	2259
1904	1050	2259
1905	1051	2258
1906	1052	2258
1907	1052	2257
1908	1053	2256
1909	1053	2256
1910	1054	2255
1911	1054	2255
1912	1055	2254
1913	1055	2253
1914	1056	2253
1915	1056	2252
1916	1057	2252
1917	1057	2251
1918	1058	2251
1919	1059	2250
1920	1059	2249
1921	1060	2249
1922	1060	2248
1923	1061	2247
1924	1061	2247
1925	1062	2246
1926	1062	2246
1927	1063	2245
1928	1063	2244
1929	1064	2244
1930	1064	2243
1931	1065	2243
1932	1065	2242
1933	1066	2241
1934	1066	2241
1935	1067	2240
1936	1067	2240
1937	1068	2239
1938	1069	2239
1939	1069	2238
1940	1070	2237
1941	1070	2237
1942	1071	2236
1943	1071	2236
1944	1072	2235
1945	1072	2235
1946	1073	2234
1947	1073	2233
1948	1074	2233
1949	1075	2232
1950	1075	2232
1951	1076	2231
1952	1076	2231
1953	1077	2230
1954	1077	2229
1955	1078	2229
1956	1078	2228
1957	1079	2228
1958	1079	2227
1959	1080	2226
1960	1080	2226
1961	1081	2225
1962	1081	2225
1963	1082	2224
1964	1082	2223
1965	1083	2223
1966	1084	2222
1967	1084	2222
1968	1085	2221
1969	1085	2221
1970	1086	2220
1971	1086	2220
1972	1087	2219
1973	1088	2219
1974	1088	2218
1975	1089	2217
1976	1089	2217
1977	1090	2216
1978	1090	2216
1979	1091	2215
1980	1091	2214
1981	1092	2214
1982	1092	2213
1983	1093	2213
1984	1093	2212
1985	1094	2211
1986	1094	2211
1987	1095	2210
1988	1095	2210
1989	1096	2209
1990	1097	2208
1991	1097	2208
1992	1098	2207
1993	1098	2207
1994	1099	2206
1995	1099	2206
1996	1100	2205
1997	1100	2204
1998	1101	2204
1999	1101	2203
2000	1102	2203
2001	1102	2202
2002	1103	2202
2003	1104	2201
2004	1104	2201
2005	1105	2200
2006	1105	2199
2007	1106	2199
2008	1106	2198
2009	1107	2198
2010	1107	2197
2011	1108	2196
2012	1108	2196
2013	1109	2195
2014	1109	2195
2015	1110	2194
2016	1111	2193
2017	1111	2193
2018	1112	2192
2019	1112	2192
2020	1113	2191
2021	1113	2191
2022	1114	2190
2023	1114	2190
2024	1115	2189
2025	1115	2188
2026	1116	2188
2027	1117	2187
2028	1117	2187
2029	1118	2186
2030	1118	2186
2031	1119	2185
2032	1119	2185
2033	1120	2184
2034	1120	2183
2035	1121	2183
2036	1121	2182
2037	1122	2182
2038	1123	2181
2039	1123	2181
2040	1124	2180
2041	1124	2179
2042	1125	2179
2043	1125	2178
2044	1126	2178
2045	1126	2177
2046	1127	2177
2047	1127	2176
2048	1128	2176
2049	1129	2175
2050	1129	2174
2051	1130	2174
2052	1130	2173
2053	1131	2173
2054	1131	2172
2055	1132	2172
2056	1132	2171
2057	1133	2171
2058	1133	2170
2059	1134	2169
2060	1135	2169
2061	1135	2168
2062	1136	2168
2063	1136	2167
2064	1137	2167
2065	1137	2166
2066	1138	2165
2067	1138	2165
2068	1139	2164
2069	1139	2164
2070	1140	2163
2071	1140	2162
2072	1141	2162
2073	1141	2161
2074	1142	2161
2075	1143	2160
2076	1143	2159
2077	1144	2159
2078	1144	2158
2079	1145	2158
2080	1145	2157
2081	1146	2156
2082	1146	2156
2083	1147	2155
2084	1147	2155
2085	1148	2154
2086	1148	2154
2087	1149	2154
2088	1150	2153
2089	1150	2152
2090	1151	2152
2091	1151	2151
2092	1152	2151
2093	1153	2150
2094	1153	2150
2095	1154	2149
2096	1154	2149
2097	1155	2148
2098	1155	2147
2099	1156	2147
2100	1156	2146
2101	1157	2146
2102	1157	2145
2103	1158	2145
2104	1158	2144
2105	1159	2144
2106	1160	2143
2107	1160	2142
2108	1161	2142
2109	1161	2141
2110	1162	2141
2111	1162	2140
2112	1163	2139
2113	1163	2139
2114	1164	2138
2115	1164	2138
2116	1165	2137
2117	1165	2137
2118	1166	2136
2119	1167	2135
2120	1167	2135
2121	1168	2134
2122	1168	2134
2123	1169	2133
2124	1169	2133
2125	1170	2132
2126	1170	2132
2127	1171	2131
2128	1172	2131
2129	1172	2130
2130	1173	2130
2131	1173	2129
2132	1174	2128
2133	1174	2128
2134	1175	2127
2135	1175	2127
2136	1176	2126
2137	1176	2126
2138	1177	2125
2139	1178	2124
2140	1178	2124
2141	1179	2123
2142	1179	2123
2143	1180	2122
2144	1180	2122
2145	1181	2121
2146	1181	2120
2147	1182	2120
2148	1182	2119
2149	1183	2119
2150	1183	2118
2151	1184	2117
2152	1184	2117
2153	1185	2116
2154	1186	2116
2155	1186	2115
2156	1187	2114
2157	1187	2114
2158	1188	2113
2159	1188	2113
2160	1189	2112
2161	1189	2112
2162	1190	2111
2163	1190	2111
2164	1191	2110
2165	1191	2109
2166	1192	2109
2167	1193	2108
2168	1193	2108
2169	1194	2107
2170	1194	2107
2171	1195	2106
2172	1195	2105
2173	1196	2105
2174	1196	2104
2175	1197	2104
2176	1198	2103
2177	1198	2103
2178	1199	2102
2179	1199	2102
2180	1200	2101
2181	1200	2101
2182	1201	2100
2183	1201	2100
2184	1202	2099
2185	1202	2098
2186	1203	2098
2187	1204	2097
2188	1204	2097
2189	1205	2096
2190	1205	2096
2191	1206	2095
2192	1206	2094
2193	1207	2094
2194	1207	2093
2195	1208	2093
2196	1208	2092
2197	1209	2091
2198	1209	2091
2199	1210	2090
2200	1211	2090
2201	1211	2089
2202	1212	2089
2203	1212	2088
2204	1213	2087
2205	1213	2087
2206	1214	2086
2207	1214	2086
2208	1215	2085
2209	1215	2085
2210	1216	2084
2211	1217	2084
2212	1217	2083
2213	1218	2083
2214	1218	2082
2215	1219	2081
2216	1219	2081
2217	1220	2080
2218	1220	2080
2219	1221	2079
2220	1221	2079
2221	1222	2078
2222	1222	2077
2223	1223	2077
2224	1224	2076
2225	1224	2076
2226	1225	2075
2227	1225	2074
2228	1226	2074
2229	1226	2073
2230	1227	2073
2231	1227	2072
2232	1228	2072
2233	1228	2071
2234	1229	2070
2235	1229	2070
2236	1230	2069
2237	1230	2069
2238	1231	2068
2239	1232	2068
2240	1232	2067
2241	1233	2066
2242	1233	2066
2243	1234	2065
2244	1234	2065
2245	1235	2064
2246	1235	2063
2247	1236	2063
2248	1236	2062
2249	1237	2062
2250	1237	2061
2251	1238	2060
2252	1238	2060
2253	1239	2059
2254	1239	2059
2255	1240	2058
2256	1241	2058
2257	1241	2057
2258	1242	2056
2259	1242	2056
2260	1243	2055
2261	1243	2055
2262	1244	2054
2263	1244	2054
2264	1245	2053
2265	1245	2053
2266	1246	2052
2267	1247	2052
2268	1247	2051
2269	1248	2050
2270	1248	2050
2271	1249	2049
2272	1249	2049
2273	1250	2048
2274	1250	2048
2275	1251	2047
2276	1251	2046
2277	1252	2046
2278	1252	2045
2279	1253	2045
2280	1253	2044
2281	1254	2043
2282	1255	2043
2283	1255	2042
2284	1256	2042
2285	1256	2041
2286	1257	2040
2287	1257	2040
2288	1258	2039
2289	1258	2039
2290	1259	2038
2291	1259	2038
2292	1260	2037
2293	1260	2036
2294	1261	2036
2295	1261	2035
2296	1262	2035
2297	1263	2034
2298	1263	2034
2299	1264	2033
2300	1264	2032
2301	1265	2032
2302	1265	2031
2303	1266	2031
2304	1266	2030
2305	1267	2030
2306	1267	2029
2307	1268	2028
2308	1268	2028
2309	1269	2027
2310	1269	2027
2311	1270	2026
2312	1271	2026
2313	1271	2025
2314	1272	2024
2315	1272	2024
2316	1273	2023
2317	1273	2023
2318	1274	2022
2319	1274	2022
2320	1275	2021
2321	1275	2020
2322	1276	2020
2323	1276	2019
2324	1277	2019
2325	1278	2018
2326	1278	2018
2327	1279	2017
2328	1279	2016
2329	1280	2016
2330	1280	2015
2331	1281	2015
2332	1281	2014
2333	1282	2014
2334	1282	2013
2335	1283	2012
2336	1283	2012
2337	1284	2011
2338	1284	2011
2339	1285	2010
2340	1285	2009
2341	1286	2009
2342	1287	2008
2343	1287	2008
2344	1288	2007
2345	1288	2007
2346	1289	2006
2347	1289	2006
2348	1290	2005
2349	1290	2005
2350	1291	2004
2351	1292	2003
2352	1292	2003
2353	1293	2002
2354	1293	2002
2355	1294	2001
2356	1294	2001
2357	1295	2000
2358	1295	2000
2359	1296	1999
2360	1297	1999
2361	1297	1998
2362	1298	1997
2363	1298	1997
2364	1299	1996
2365	1299	1996
2366	1300	1995
2367	1300	1995
2368	1301	1994
2369	1301	1993
2370	1302	1993
2371	1302	1992
2372	1303	1992
2373	1303	1991
2374	1304	1991
2375	1305	1990
2376	1305	1989
2377	1306	1989
2378	1306	1988
2379	1307	1988
2380	1307	1987
2381	1308	1987
2382	1308	1986
2383	1309	1985
2384	1309	1985
2385	1310	1984
2386	1310	1984
2387	1311	1983
2388	1311	1983
2389	1312	1982
2390	1313	1981
2391	1313	1981
2392	1314	1980
2393	1314	1980
2394	1315	1979
2395	1315	1979
2396	1316	1978
2397	1316	1977
2398	1317	1977
2399	1317	1976
2400	1318	1976
2401	1318	1975
2402	1319	1975
2403	1320	1974
2404	1320	1973
2405	1321	1973
2406	1321	1972
2407	1322	1972
2408	1322	1971
2409	1323	1971
2410	1323	1970
2411	1324	1970
2412	1324	1969
2413	1325	1968
2414	1325	1968
2415	1326	1967
2416	1327	1967
2417	1327	1966
2418	1328	1966
2419	1328	1965
2420	1329	1964
2421	1329	1964
2422	1330	1963
2423	1330	1963
2424	1331	1962
2425	1331	1962
2426	1332	1961
2427	1332	1960
2428	1333	1960
2429	1334	1959
2430	1334	1959
2431	1335	1958
2432	1335	1958
2433	1336	1957
2434	1336	1957
2435	1337	1956
2436	1337	1956
2437	1338	1955
2438	1339	1955
2439	1339	1954
2440	1340	1953
2441	1340	1953
2442	1341	1952
2443	1341	1952
2444	1342	1951
2445	1342	1951
2446	1343	1950
2447	1343	1949
2448	1344	1949
2449	1344	1948
2450	1345	1948
2451	1345	1947
2452	1346	1947
2453	1347	1946
2454	1347	1945
2455	1348	1945
2456	1348	1944
2457	1349	1944
2458	1349	1943
2459	1350	1943
2460	1350	1942
2461	1351	1942
2462	1351	1941
2463	1352	1940
2464	1353	1940
2465	1353	1939
2466	1354	1939
2467	1354	1938
2468	1355	1938
2469	1355	1937
2470	1356	1936
2471	1356	1936
2472	1357	1935
2473	1357	1935
2474	1358	1934
2475	1359	1934
2476	1359	1933
2477	1360	1933
2478	1360	1932
2479	1361	1932
2480	1361	1931
2481	1362	1930
2482	1362	1930
2483	1363	1929
2484	1363	1929
2485	1364	1928
2486	1364	1927
2487	1365	1927
2488	1365	1926
2489	1366	1926
2490	1367	1925
2491	1367	1925
2492	1368	1924
2493	1368	1924
2494	1369	1923
2495	1369	1922
2496	1370	1922
2497	1370	1921
2498	1371	1921
2499	1371	1920
2500	1372	1920
2501	1372	1919
2502	1373	1918
2503	1373	1918
2504	1374	1917
2505	1375	1917
2506	1375	1916
2507	1376	1916
2508	1376	1915
2509	1377	1914
2510	1377	1914
2511	1378	1913
2512	1378	1913
2513	1379	1912
2514	1379	1912
2515	1380	1911
2516	1380	1910
2517	1381	1910
2518	1382	1909
2519	1382	1909
2520	1383	1908
2521	1383	1908
2522	1384	1907
2523	1384	1907
2524	1385	1906
2525	1385	1905
2526	1386	1905
2527	1387	1905
2528	1387	1904
2529	1388	1903
2530	1388	1903
2531	1389	1902
2532	1389	1902
2533	1390	1901
2534	1390	1901
2535	1391	1900
2536	1391	1899
2537	1392	1899
2538	1392	1898
2539	1393	1898
2540	1393	1897
2541	1394	1897
2542	1395	1896
2543	1395	1895
2544	1396	1895
2545	1396	1894
2546	1397	1894
2547	1397	1893
2548	1398	1893
2549	1398	1892
2550	1399	1891
2551	1399	1891
2552	1400	1890
2553	1400	1890
2554	1401	1889
2555	1401	1889
2556	1402	1888
2557	1403	1887
2558	1403	1887
2559	1404	1886
2560	1404	1886
2561	1405	1885
2562	1405	1885
2563	1406	1884
2564	1406	1883
2565	1407	1883
2566	1407	1882
2567	1408	1882
2568	1408	1881
2569	1409	1881
2570	1410	1880
2571	1410	1880
2572	1411	1879
2573	1411	1878
2574	1412	1878
2575	1412	1877
2576	1413	1877
2577	1413	1876
2578	1414	1876
2579	1415	1875
2580	1415	1875
2581	1416	1874
2582	1416	1874
2583	1417	1873
2584	1417	1872
2585	1418	1872
2586	1418	1871
2587	1419	1871
2588	1419	1870
2589	1420	1870
2590	1420	1869
2591	1421	1869
2592	1422	1868
2593	1422	1867
2594	1423	1867
2595	1423	1866
2596	1424	1866
2597	1424	1865
2598	1425	1865
2599	1425	1864
2600	1426	1863
2601	1426	1863
2602	1427	1862
2603	1427	1862
2604	1428	1861
2605	1428	1861
2606	1429	1860
2607	1430	1859
2608	1430	1859
2609	1431	1858
2610	1431	1858
2611	1432	1857
2612	1432	1857
2613	1433	1856
2614	1434	1856
2615	1434	1855
2616	1435	1855
2617	1435	1854
2618	1436	1854
2619	1436	1853
2620	1437	1853
2621	1438	1852
2622	1438	1852
2623	1439	1851
2624	1439	1850
2625	1440	1850
2626	1440	1849
2627	1441	1849
2628	1441	1848
2629	1442	1848
2630	1442	1847
2631	1443	1847
2632	1443	1846
2633	1444	1845
2634	1445	1845
2635	1445	1844
2636	1446	1844
2637	1446	1843
2638	1447	1843
2639	1447	1842
2640	1448	1841
2641	1448	1841
2642	1449	1840
2643	1449	1840
2644	1450	1839
2645	1450	1839
2646	1451	1838
2647	1451	1837
2648	1452	1837
2649	1452	1836
2650	1453	1836
2651	1453	1835
2652	1454	1834
2653	1455	1834
2654	1455	1833
2655	1456	1833
2656	1456	1832
2657	1457	1832
2658	1457	1831
2659	1458	1831
2660	1458	1830
2661	1459	1829
2662	1459	1829
2663	1460	1828
2664	1461	1828
2665	1461	1827
2666	1462	1827
2667	1462	1826
2668	1463	1826
2669	1463	1825
2670	1464	1825
2671	1465	1824
2672	1465	1824
2673	1466	1823
2674	1466	1823
2675	1467	1822
2676	1467	1821
2677	1468	1821
2678	1468	1820
2679	1469	1820
2680	1469	1819
2681	1470	1819
2682	1470	1818
2683	1471	1817
2684	1471	1817
2685	1472	1816
2686	1472	1816
2687	1473	1815
2688	1474	1815
2689	1474	1814
2690	1475	1814
2691	1475	1813
2692	1476	1812
2693	1476	1812
2694	1477	1811
2695	1478	1811
2696	1478	1810
2697	1479	1810
2698	1479	1809
2699	1480	1809
2700	1480	1808
2701	1481	1808
2702	1481	1807
2703	1482	1806
2704	1482	1806
2705	1483	1805
2706	1484	1805
2707	1484	1804
2708	1485	1804
2709	1485	1803
2710	1486	1803
2711	1486	1802
2712	1487	1801
2713	1487	1801
2714	1488	1800
2715	1488	1800
2716	1489	1799
2717	1489	1799
2718	1490	1798
2719	1490	1797
2720	1491	1797
2721	1492	1796
2722	1492	1796
2723	1493	1795
2724	1493	1795
2725	1494	1794
2726	1494	1794
2727	1495	1793
2728	1495	1792
2729	1496	1792
2730	1496	1791
2731	1497	1791
2732	1498	1790
2733	1498	1790
2734	1499	1789
2735	1499	1789
2736	1500	1788
2737	1500	1787
2738	1501	1787
2739	1501	1786
2740	1502	1786
2741	1502	1785
2742	1503	1785
2743	1503	1784
2744	1504	1783
2745	1504	1783
2746	1505	1782
2747	1505	1782
2748	1506	1781
2749	1507	1781
2750	1507	1780
2751	1508	1779
2752	1508	1779
2753	1509	1778
2754	1509	1778
2755	1510	1777
2756	1510	1777
2757	1511	1776
2758	1511	1776
2759	1512	1775
2760	1513	1775
2761	1513	1774
2762	1514	1774
2763	1514	1773
2764	1515	1772
2765	1515	1772
2766	1516	1771
2767	1516	1771
2768	1517	1770
2769	1518	1770
2770	1518	1769
2771	1519	1769
2772	1519	1768
2773	1520	1767
2774	1520	1767
2775	1521	1766
2776	1521	1766
2777	1522	1765
2778	1522	1765
2779	1523	1764
2780	1524	1764
2781	1524	1763
2782	1525	1762
2783	1525	1762
2784	1526	1761
2785	1526	1761
2786	1527	1760
2787	1527	1760
2788	1528	1759
2789	1528	1759
2790	1529	1758
2791	1529	1757
2792	1530	1757
2793	1531	1756
2794	1531	1756
2795	1532	1755
2796	1532	1755
2797	1533	1754
2798	1533	1754
2799	1534	1753
2800	1534	1752
2801	1535	1752
2802	1535	1751
2803	1536	1751
2804	1536	1750
2805	1537	1749
2806	1537	1749
2807	1538	1748
2808	1539	1748
2809	1539	1747
2810	1540	1747
2811	1540	1746
2812	1541	1746
2813	1541	1745
2814	1542	1745
2815	1542	1744
2816	1543	1744
2817	1544	1743
2818	1544	1742
2819	1545	1742
2820	1545	1741
2821	1546	1741
2822	1546	1740
2823	1547	1740
2824	1547	1739
2825	1548	1739
2826	1548	1738
2827	1549	1738
2828	1550	1737
2829	1550	1736
2830	1551	1736
2831	1551	1735
2832	1552	1735
2833	1552	1734
2834	1553	1734
2835	1554	1733
2836	1554	1733
2837	1555	1732
2838	1555	1732
2839	1556	1731
2840	1556	1731
2841	1557	1730
2842	1557	1729
2843	1558	1729
2844	1558	1728
2845	1559	1728
2846	1560	1727
2847	1560	1727
2848	1561	1726
2849	1561	1726
2850	1562	1725
2851	1562	1724
2852	1563	1724
2853	1563	1723
2854	1564	1723
2855	1564	1722
2856	1565	1722
2857	1566	1721
2858	1566	1721
2859	1567	1720
2860	1567	1719
2861	1568	1719
2862	1568	1718
2863	1569	1718
2864	1569	1717
2865	1570	1717
2866	1570	1716
2867	1571	1716
2868	1572	1715
2869	1572	1715
2870	1573	1714
2871	1573	1713
2872	1574	1713
2873	1574	1712
2874	1575	1712
2875	1575	1711
2876	1576	1711
2877	1576	1710
2878	1577	1710
2879	1577	1709
2880	1578	1708
2881	1579	1708
2882	1579	1707
2883	1580	1707
2884	1580	1706
2885	1581	1706
2886	1581	1705
2887	1582	1704
2888	1582	1704
2889	1583	1703
2890	1583	1703
2891	1584	1702
2892	1585	1702
2893	1585	1701
2894	1586	1701
2895	1586	1700
2896	1587	1700
2897	1587	1699
2898	1588	1699
2899	1588	1698
2900	1589	1697
2901	1589	1697
2902	1590	1696
2903	1591	1696
2904	1591	1695
2905	1592	1695
2906	1592	1694
2907	1593	1694
2908	1593	1693
2909	1594	1693
2910	1594	1692
2911	1595	1691
2912	1596	1691
2913	1596	1690
2914	1597	1690
2915	1597	1689
2916	1598	1689
2917	1598	1688
2918	1599	1687
2919	1599	1687
2920	1600	1686
2921	1600	1686
2922	1601	1685
2923	1601	1685
2924	1602	1684
2925	1602	1684
2926	1603	1683
2927	1604	1682
2928	1604	1682
2929	1605	1681
2930	1605	1681
2931	1606	1680
2932	1606	1680
2933	1607	1679
2934	1607	1679
2935	1608	1678
2936	1608	1678
2937	1609	1677
2938	1610	1676
2939	1610	1676
2940	1611	1675
2941	1611	1675
2942	1612	1674
2943	1612	1674
2944	1613	1673
2945	1613	1673
2946	1614	1672
2947	1615	1672
2948	1615	1671
2949	1616	1670
2950	1616	1670
2951	1617	1669
2952	1617	1669
2953	1618	1668
2954	1618	1668
2955	1619	1667
2956	1619	1667
2957	1620	1666
2958	1621	1665
2959	1621	1665
2960	1622	1664
2961	1622	1664
2962	1623	1663
2963	1623	1663
2964	1624	1662
2965	1624	1662
2966	1625	1661
2967	1626	1661
2968	1626	1660
2969	1627	1659
2970	1627	1659
2971	1628	1658
2972	1628	1658
2973	1629	1657
2974	1629	1657
2975	1630	1656
2976	1630	1656
2977	1631	1655
2978	1631	1654
2979	1632	1654
2980	1633	1653
2981	1633	1653
2982	1634	1652
2983	1634	1652
2984	1635	1651
2985	1635	1651
2986	1636	1650
2987	1636	1649
2988	1637	1649
2989	1637	1648
2990	1638	1648
2991	1639	1647
2992	1639	1647
2993	1640	1646
2994	1640	1646
2995	1641	1645
2996	1641	1645
2997	1642	1644
2998	1642	1644
2999	1643	1643
3000	1644	1642
3001	1644	1642
3002	1645	1641
3003	1645	1641
3004	1646	1640
3005	1646	1640
3006	1647	1639
3007	1647	1639
3008	1648	1638
3009	1648	1637
3010	1649	1637
3011	1650	1636
3012	1650	1636
3013	1651	1635
3014	1651	1635
3015	1652	1634
3016	1652	1634
3017	1653	1633
3018	1653	1632
3019	1654	1632
3020	1654	1631
3021	1655	1631
3022	1655	1630
3023	1656	1630
3024	1657	1629
3025	1657	1629
3026	1658	1628
3027	1658	1628
3028	1659	1627
3029	1659	1626
3030	1660	1626
3031	1660	1625
3032	1661	1625
3033	1662	1624
3034	1662	1624
3035	1663	1623
3036	1663	1623
3037	1664	1622
3038	1664	1622
3039	1665	1621
3040	1665	1621
3041	1666	1620
3042	1667	1619
3043	1667	1619
3044	1668	1618
3045	1668	1618
3046	1669	1617
3047	1669	1617
3048	1670	1616
3049	1670	1616
3050	1671	1615
3051	1671	1615
3052	1672	1614
3053	1673	1613
3054	1673	1613
3055	1674	1612
3056	1674	1612
3057	1675	1611
3058	1675	1611
3059	1676	1610
3060	1676	1609
3061	1677	1609
3062	1677	1608
3063	1678	1608
3064	1679	1607
3065	1679	1607
3066	1680	1606
3067	1680	1606
3068	1681	1605
3069	1681	1605
3070	1682	1604
3071	1682	1603
3072	1683	1603
3073	1683	1602
3074	1684	1602
3075	1684	1601
3076	1685	1601
3077	1686	1600
3078	1686	1600
3079	1687	1599
3080	1687	1598
3081	1688	1598
3082	1688	1597
3083	1689	1597
3084	1689	1596
3085	1690	1596
3086	1691	1595
3087	1691	1595
3088	1692	1594
3089	1692	1594
3090	1693	1593
3091	1693	1593
3092	1694	1592
3093	1694	1591
3094	1695	1591
3095	1695	1590
3096	1696	1590
3097	1696	1589
3098	1697	1589
3099	1698	1588
3100	1698	1587
3101	1699	1587
3102	1699	1586
3103	1700	1586
3104	1700	1585
3105	1701	1585
3106	1701	1584
3107	1702	1584
3108	1702	1583
3109	1703	1582
3110	1703	1582
3111	1704	1581
3112	1705	1581
3113	1705	1580
3114	1706	1580
3115	1706	1579
3116	1707	1578
3117	1707	1578
3118	1708	1577
3119	1708	1577
3120	1709	1576
3121	1709	1576
3122	1710	1575
3123	1710	1575
3124	1711	1574
3125	1712	1574
3126	1712	1573
3127	1713	1572
3128	1713	1572
3129	1714	1571
3130	1714	1571
3131	1715	1570
3132	1715	1570
3133	1716	1569
3134	1716	1568
3135	1717	1568
3136	1717	1567
3137	1718	1567
3138	1718	1566
3139	1719	1566
3140	1720	1565
3141	1720	1565
3142	1721	1564
3143	1721	1563
3144	1722	1563
3145	1722	1562
3146	1723	1562
3147	1723	1561
3148	1724	1561
3149	1724	1560
3150	1725	1560
3151	1725	1559
3152	1726	1558
3153	1727	1558
3154	1727	1557
3155	1728	1557
3156	1728	1556
3157	1729	1556
3158	1729	1555
3159	1730	1555
3160	1730	1554
3161	1731	1553
3162	1731	1553
3163	1732	1552
3164	1733	1552
3165	1733	1551
3166	1734	1551
3167	1734	1550
3168	1735	1550
3169	1735	1549
3170	1736	1549
3171	1736	1548
3172	1737	1548
3173	1738	1547
3174	1738	1546
3175	1739	1546
3176	1739	1545
3177	1740	1545
3178	1740	1544
3179	1741	1544
3180	1742	1543
3181	1742	1543
3182	1743	1542
3183	1743	1542
3184	1744	1541
3185	1744	1541
3186	1745	1540
3187	1745	1539
3188	1746	1539
3189	1746	1538
3190	1747	1538
3191	1748	1537
3192	1748	1537
3193	1749	1536
3194	1749	1536
3195	1750	1535
3196	1750	1535
3197	1751	1534
3198	1751	1533
3199	1752	1533
3200	1753	1532
3201	1753	1532
3202	1754	1531
3203	1754	1531
3204	1755	1530
3205	1755	1530
3206	1756	1529
3207	1756	1529
3208	1757	1528
3209	1757	1527
3210	1758	1527
3211	1759	1526
3212	1759	1526
3213	1760	1525
3214	1760	1525
3215	1761	1524
3216	1761	1524
3217	1762	1523
3218	1762	1522
3219	1763	1522
3220	1763	1521
3221	1764	1521
3222	1764	1520
3223	1765	1520
3224	1766	1519
3225	1766	1519
3226	1767	1518
3227	1767	1518
3228	1768	1517
3229	1768	1517
3230	1769	1516
3231	1770	1515
3232	1770	1515
3233	1771	1514
3234	1771	1514
3235	1772	1513
3236	1772	1513
3237	1773	1512
3238	1773	1512
3239	1774	1511
3240	1774	1510
3241	1775	1510
3242	1775	1509
3243	1776	1509
3244	1777	1508
3245	1777	1508
3246	1778	1507
3247	1778	1507
3248	1779	1506
3249	1779	1506
3250	1780	1505
3251	1781	1505
3252	1781	1504
3253	1782	1504
3254	1782	1503
3255	1783	1502
3256	1783	1502
3257	1784	1501
3258	1784	1501
3259	1785	1500
3260	1786	1500
3261	1786	1499
3262	1787	1499
3263	1787	1498
3264	1788	1497
3265	1788	1497
3266	1789	1496
3267	1789	1496
3268	1790	1495
3269	1791	1495
3270	1791	1494
3271	1792	1494
3272	1792	1493
3273	1793	1493
3274	1793	1492
3275	1794	1492
3276	1794	1491
3277	1795	1490
3278	1795	1490
3279	1796	1489
3280	1797	1489
3281	1797	1488
3282	1798	1488
3283	1798	1487
3284	1799	1487
3285	1800	1486
3286	1800	1486
3287	1801	1485
3288	1801	1485
3289	1802	1484
3290	1802	1484
3291	1803	1483
3292	1804	1482
3293	1804	1482
3294	1805	1481
3295	1805	1481
3296	1806	1480
3297	1806	1480
3298	1807	1479
3299	1807	1479
3300	1808	1478
3301	1808	1478
3302	1809	1477
3303	1810	1476
3304	1810	1476
3305	1811	1475
3306	1811	1475
3307	1812	1474
3308	1812	1474
3309	1813	1473
3310	1813	1473
3311	1814	1472
3312	1815	1472
3313	1815	1471
3314	1816	1471
3315	1816	1470
3316	1817	1469
3317	1817	1469
3318	1818	1468
3319	1819	1468
3320	1819	1467
3321	1820	1467
3322	1820	1466
3323	1821	1466
3324	1821	1465
3325	1822	1465
3326	1823	1464
3327	1823	1464
3328	1824	1463
3329	1824	1463
3330	1825	1462
3331	1825	1461
3332	1826	1461
3333	1826	1460
3334	1827	1460
3335	1827	1459
3336	1828	1459
3337	1828	1458
3338	1829	1458
3339	1830	1457
3340	1830	1456
3341	1831	1456
3342	1831	1455
3343	1832	1455
3344	1832	1454
3345	1833	1454
3346	1833	1453
3347	1834	1453
3348	1834	1452
3349	1835	1451
3350	1836	1451
3351	1836	1450
3352	1837	1450
3353	1837	1449
3354	1838	1449
3355	1838	1448
3356	1839	1448
3357	1839	1447
3358	1840	1447
3359	1841	1446
3360	1841	1445
3361	1842	1445
3362	1842	1444
3363	1843	1444
3364	1843	1443
3365	1844	1443
3366	1844	1442
3367	1845	1442
3368	1845	1441
3369	1846	1441
3370	1847	1440
3371	1847	1439
3372	1848	1439
3373	1848	1438
3374	1849	1438
3375	1849	1437
3376	1850	1437
3377	1850	1436
3378	1851	1435
3379	1851	1435
3380	1852	1434
3381	1852	1434
3382	1853	1433
3383	1854	1433
3384	1854	1432
3385	1855	1432
3386	1855	1431
3387	1856	1431
3388	1856	1430
3389	1857	1429
3390	1857	1429
3391	1858	1428
3392	1858	1428
3393	1859	1427
3394	1859	1427
3395	1860	1426
3396	1861	1426
3397	1861	1425
3398	1862	1425
3399	1862	1424
3400	1863	1423
3401	1863	1423
3402	1864	1422
3403	1864	1422
3404	1865	1421
3405	1866	1421
3406	1866	1420
3407	1867	1420
3408	1867	1419
3409	1869	1419
3410	1869	1419
3411	1870	1418
3412	1871	1418
3413	1871	1417
3414	1872	1417
3415	1872	1416
3416	1873	1416
3417	1873	1415
3418	1874	1414
